year,genre,duration,key,key_confidence,loudness,mode,mode_confidence,segments_loudness_max_mean,segments_loudness_max_std,segments_loudness_max_time_mean,segments_loudness_max_time_std,segments_loudness_start_mean,segments_loudness_start_std,tempo,time_signature,time_signature_confidence,segments_pitches_mean_0,segments_pitches_mean_1,segments_pitches_mean_2,segments_pitches_mean_3,segments_pitches_mean_4,segments_pitches_mean_5,segments_pitches_mean_6,segments_pitches_mean_7,segments_pitches_mean_8,segments_pitches_mean_9,segments_pitches_mean_10,segments_pitches_mean_11,segments_pitches_std_0,segments_pitches_std_1,segments_pitches_std_2,segments_pitches_std_3,segments_pitches_std_4,segments_pitches_std_5,segments_pitches_std_6,segments_pitches_std_7,segments_pitches_std_8,segments_pitches_std_9,segments_pitches_std_10,segments_pitches_std_11,segments_timbre_mean_0,segments_timbre_mean_1,segments_timbre_mean_2,segments_timbre_mean_3,segments_timbre_mean_4,segments_timbre_mean_5,segments_timbre_mean_6,segments_timbre_mean_7,segments_timbre_mean_8,segments_timbre_mean_9,segments_timbre_mean_10,segments_timbre_mean_11,segments_timbre_std_0,segments_timbre_std_1,segments_timbre_std_2,segments_timbre_std_3,segments_timbre_std_4,segments_timbre_std_5,segments_timbre_std_6,segments_timbre_std_7,segments_timbre_std_8,segments_timbre_std_9,segments_timbre_std_10,segments_timbre_std_11,timbre_mean,timbre_std,pitch_mean,pitch_std
1927,Jazz,175.84716666666665,2.6666666666666665,0.396,-22.25500000000001,1.0,0.5063333333333332,-25.731236425837736,4.8955225525926265,0.0683289835256392,0.047952930456304485,-34.53811435002805,5.315981061181697,109.61333333333332,2.0,0.1443333333333333,0.4212407322132562,0.30407907357057506,0.33577901935307936,0.2901156954545818,0.2494571388605139,0.2789215036897207,0.23962599327166434,0.3445802231185557,0.3246799176675685,0.2943532836728491,0.3548566540674423,0.330205411979325,0.31349199400699324,0.23192998036751666,0.29010902993008864,0.28341615229913125,0.2398159562820764,0.2541278318288114,0.25289693682510705,0.2979320671466485,0.29595743304744915,0.2696554665241432,0.3009194896864895,0.2751872566441114,30.564014695274487,-182.22028978099357,56.46234363831765,5.6952405385658045,-3.3816183310912917,10.0447621432316,2.333221371798877,17.70586450043127,-35.16562765520266,1.059197473848221,-1.498635890757144,-11.636830408556106,4.6046693096578935,48.0173739051451,48.839713023739144,37.895354117431076,40.34427884458104,34.58484623851789,21.04236754289901,18.49610945639088,23.482779794009968,16.647019730875964,16.877604420159287,18.043578087198906,"[-182.22028978099362, 56.46234363831765, 5.6952405385658045, -3.3816183310912913, 10.044762143231601, 2.333221371798877, 17.705864500431275, -35.16562765520266, 1.059197473848221, -1.498635890757144]","[48.0173739051451, 48.83971302373915, 37.89535411743108, 40.344278844581034, 34.58484623851789, 21.04236754289901, 18.496109456390876, 23.482779794009964, 16.647019730875964, 16.877604420159287]","[-182.22028978099362, 56.46234363831765, 5.6952405385658045, -3.3816183310912913, 10.044762143231601, 2.333221371798877, 17.705864500431275, -35.16562765520266, 1.059197473848221, -1.498635890757144]","[48.0173739051451, 48.83971302373915, 37.89535411743108, 40.344278844581034, 34.58484623851789, 21.04236754289901, 18.496109456390876, 23.482779794009964, 16.647019730875964, 16.877604420159287]"
1928,Jazz,290.21995499999997,4.5,0.047000000000000014,-12.469,1.0,0.337,-17.409559841924473,7.300514656783467,0.07625276450774908,0.07495227320183041,-27.680895308937675,7.839818933801148,92.852,2.5,0.937,0.3901435474535982,0.334479376045758,0.3104080169820776,0.4887161957040051,0.2585681406469352,0.3569558224525975,0.3632421135139534,0.3487642893456757,0.28162927175813524,0.21270913217409668,0.3676489790247803,0.2440854830901172,0.3061104783235997,0.2527562726706048,0.26050035721400283,0.3465952549410081,0.20456203807992515,0.29042541110499626,0.29400642420489953,0.29801764680780074,0.2771398485364564,0.21727303757156136,0.3205869171392043,0.22070755036566825,38.095411603044546,-84.65737459762191,68.0290856954267,15.443845230251789,-23.870089751663226,26.233257373238068,-14.435566173196325,4.931219391673731,-10.57764071245616,-9.94212121934618,-3.0773463526025817,0.6208306730586095,6.970403893219894,82.38982760988262,59.13787880869816,51.93090121323769,31.884036137943536,38.93166059244418,28.62749945007215,23.76495130596193,25.76417625476364,20.637056769076274,23.685262050128735,22.298687332911786,"[-84.65737459762191, 68.0290856954267, 15.44384523025179, -23.870089751663226, 26.233257373238065, -14.435566173196323, 4.931219391673731, -10.57764071245616, -9.942121219346179, -3.0773463526025817]","[82.38982760988263, 59.137878808698154, 51.93090121323769, 31.884036137943536, 38.93166059244418, 28.627499450072147, 23.764951305961933, 25.764176254763637, 20.637056769076274, 23.68526205012874]","[-84.65737459762191, 68.0290856954267, 15.44384523025179, -23.870089751663226, 26.233257373238065, -14.435566173196323, 4.931219391673731, -10.57764071245616, -9.942121219346179, -3.0773463526025817]","[82.38982760988263, 59.137878808698154, 51.93090121323769, 31.884036137943536, 38.93166059244418, 28.627499450072147, 23.764951305961933, 25.764176254763637, 20.637056769076274, 23.68526205012874]"
1929,Jazz,234.16117500000004,8.0,0.21,-14.08,1.0,0.326,-18.01108606093778,5.452917365324995,0.06679972210819192,0.04861267592201602,-26.959733520343004,6.668811005378307,95.526,4.0,0.378,0.5951345397737642,0.3853025953293196,0.28075466611932154,0.3477177225871189,0.2127653826856414,0.24281141215106736,0.22280678936325515,0.3630261448640757,0.36991188423645294,0.24306775907681066,0.3536969918810436,0.36647087894544805,0.36487076634723903,0.2803103474832022,0.2541129007497309,0.3213127056660874,0.1947306256617664,0.2600425394356544,0.22007439464921488,0.30297823506605376,0.29353242757487724,0.20269824103602294,0.30087128142029185,0.28760666785547645,37.52986042236817,-118.75753044380585,34.27963101623793,7.1018837506841805,-11.369608855592046,4.107283971902933,17.376214433953653,6.52447064632366,12.405113455573812,5.142473622514134,-5.027991903849666,7.796656675332963,5.462294518667459,60.33186822199912,57.31739474577527,49.25654692894392,40.940159032635094,32.11334601618342,28.975730812539986,28.502143016948704,25.791538830401787,21.86162908743393,23.058036968899522,25.77688055767904,"[-118.75753044380583, 34.279631016237936, 7.1018837506841805, -11.369608855592046, 4.107283971902933, 17.376214433953653, 6.524470646323661, 12.405113455573813, 5.142473622514135, -5.027991903849666]","[60.33186822199912, 57.31739474577527, 49.25654692894392, 40.94015903263509, 32.11334601618342, 28.97573081253999, 28.502143016948704, 25.791538830401787, 21.86162908743393, 23.05803696889952]","[-118.75753044380583, 34.279631016237936, 7.1018837506841805, -11.369608855592046, 4.107283971902933, 17.376214433953653, 6.524470646323661, 12.405113455573813, 5.142473622514135, -5.027991903849666]","[60.33186822199912, 57.31739474577527, 49.25654692894392, 40.94015903263509, 32.11334601618342, 28.97573081253999, 28.502143016948704, 25.791538830401787, 21.86162908743393, 23.05803696889952]"
1930,Jazz,197.77261,1.0,0.5379999999999999,-14.898,1.0,0.522,-19.668010135135134,6.0046551668013874,0.09738881756756756,0.07475759256807851,-26.991363175675673,6.31939828736781,163.127,5.0,1.0,0.31849831081081115,0.6167010135135134,0.2202500000000001,0.26328378378378353,0.2053040540540539,0.4116097972972971,0.3895827702702703,0.24390878378378386,0.3487347972972976,0.21877027027027032,0.285481418918919,0.1915354729729732,0.2707117932361769,0.34573411925233605,0.15900679379502305,0.2816519749749761,0.2131594587355425,0.3099094213331375,0.3478585160710257,0.20588755243377246,0.2963660291744105,0.21074292154425506,0.26060709331707754,0.18563764860476448,36.89067567567569,-112.33091554054064,61.151804054054146,-3.8970472972973,-27.65898986486485,11.112072635135135,-30.915057432432427,-3.356119932432432,21.499569256756764,0.007417229729729605,-2.4484712837837845,6.784375,6.009621164720984,65.79587778444251,50.21721798541521,44.68389093539352,29.98839478262235,28.645354126045433,25.655114758208303,21.33179529071905,24.430066277773793,16.213714680368348,19.81173620871996,15.751286609972846,"[-112.33091554054063, 61.151804054054146, -3.8970472972973003, -27.658989864864846, 11.112072635135135, -30.915057432432423, -3.356119932432432, 21.499569256756768, 0.007417229729729605, -2.4484712837837845]","[65.79587778444251, 50.21721798541521, 44.68389093539352, 29.98839478262235, 28.645354126045433, 25.655114758208303, 21.33179529071905, 24.430066277773793, 16.213714680368348, 19.81173620871996]","[-112.33091554054063, 61.151804054054146, -3.8970472972973003, -27.658989864864846, 11.112072635135135, -30.915057432432423, -3.356119932432432, 21.499569256756768, 0.007417229729729605, -2.4484712837837845]","[65.79587778444251, 50.21721798541521, 44.68389093539352, 29.98839478262235, 28.645354126045433, 25.655114758208303, 21.33179529071905, 24.430066277773793, 16.213714680368348, 19.81173620871996]"
1933,Jazz,185.96526000000003,0.0,0.762,-17.235,1.0,0.659,-20.741970037453186,5.148531076922676,0.10140327715355807,0.0783157854514066,-28.04201310861423,6.777758694108142,156.15,3.0,0.561,0.5264138576779026,0.30650374531835234,0.4097022471910117,0.2807284644194756,0.3144157303370789,0.2990449438202249,0.2526385767790265,0.3871479400749059,0.18355056179775284,0.2435168539325841,0.22089325842696614,0.2901985018726592,0.3661218702193418,0.2806773157986766,0.3535933243977045,0.297730383610085,0.2871807418319485,0.2745456134419249,0.26254035268694537,0.33052134879439365,0.1886367719008347,0.2552091796377546,0.21184885660403927,0.24977480103827665,35.457200374531816,-134.07980337078644,92.26239513108595,-0.5731310861423221,-50.429400749063646,17.65627153558053,-45.382958801498134,-0.8502284644194757,5.016428838951319,5.339885767790265,-2.7811816479400755,1.0496367041198544,4.988681281837935,43.830621504777305,49.011181353503076,55.76434615272104,35.37642649540394,33.47449118570177,29.846487294650984,23.836851135587594,30.509770957602843,18.01814799839857,22.9932148856541,21.593539061432327,"[-134.07980337078644, 92.26239513108595, -0.5731310861423221, -50.42940074906365, 17.65627153558053, -45.38295880149813, -0.8502284644194757, 5.0164288389513185, 5.339885767790265, -2.7811816479400755]","[43.830621504777305, 49.01118135350308, 55.76434615272104, 35.37642649540394, 33.47449118570177, 29.846487294650984, 23.83685113558759, 30.509770957602843, 18.01814799839857, 22.9932148856541]","[-134.07980337078644, 92.26239513108595, -0.5731310861423221, -50.42940074906365, 17.65627153558053, -45.38295880149813, -0.8502284644194757, 5.0164288389513185, 5.339885767790265, -2.7811816479400755]","[43.830621504777305, 49.01118135350308, 55.76434615272104, 35.37642649540394, 33.47449118570177, 29.846487294650984, 23.83685113558759, 30.509770957602843, 18.01814799839857, 22.9932148856541]"
1934,Jazz,182.13832,2.5,0.29000000000000004,-14.2335,0.5,0.5555,-20.298368321830075,7.327988297323003,0.06569428351245403,0.039913736632001484,-31.26720678797368,6.867053368369085,117.14399999999999,4.0,0.5220000000000001,0.2915822477679472,0.4463291062002429,0.2808781264570946,0.3250541967199901,0.3326636032903713,0.37260854022876017,0.3795680797725063,0.34300120597056155,0.32067795549133954,0.2305279488714531,0.2722501021765035,0.2374419637460497,0.26359111908625626,0.3360754054113431,0.2584386219629422,0.2860470093738134,0.2534475097521456,0.31012689197069226,0.2920654134441016,0.27785091248674243,0.2779433154966329,0.2355130446710409,0.2662386700344695,0.23235099908225101,34.569153660509194,-68.24347586475865,6.2883021056994375,3.1088505186536914,23.922821703440604,20.30736434558111,-2.3288441218289284,-0.7021444013032516,15.8884322728084,-4.1101057382900015,-8.435548030152134,17.272856190169186,6.351725254476349,81.3507407827306,44.88177150158857,44.223996938904136,32.86620240690041,42.01819899292409,24.82257514993811,24.475729756234344,18.574677747374555,21.835088200067336,22.313427422929088,16.78635407986577,"[-68.24347586475865, 6.2883021056994375, 3.1088505186536914, 23.922821703440604, 20.30736434558111, -2.328844121828928, -0.7021444013032516, 15.8884322728084, -4.110105738290001, -8.435548030152134]","[81.3507407827306, 44.88177150158856, 44.22399693890413, 32.866202406900406, 42.01819899292409, 24.822575149938107, 24.475729756234344, 18.574677747374555, 21.835088200067336, 22.313427422929085]","[-68.24347586475865, 6.2883021056994375, 3.1088505186536914, 23.922821703440604, 20.30736434558111, -2.328844121828928, -0.7021444013032516, 15.8884322728084, -4.110105738290001, -8.435548030152134]","[81.3507407827306, 44.88177150158856, 44.22399693890413, 32.866202406900406, 42.01819899292409, 24.822575149938107, 24.475729756234344, 18.574677747374555, 21.835088200067336, 22.313427422929085]"
1935,Jazz,149.41995,7.0,0.046000000000000006,-14.748,1.0,0.397,-18.49156804733728,5.4063294004890645,0.08611735700197239,0.04064704136966507,-33.11404930966469,6.807490346673564,83.559,4.0,0.6509999999999999,0.4109684418145956,0.6945857988165683,0.6365285996055222,0.3163727810650889,0.2455818540433925,0.3591084812623275,0.5592721893491127,0.6012406311637083,0.378207100591716,0.3368362919132153,0.2808481262327415,0.38260157790927024,0.22321905063459768,0.2747585528467295,0.3006523555963806,0.21242149748192365,0.1813302116768728,0.2241385922758453,0.2603835148932161,0.2931822633321134,0.2156946543932012,0.2279524043379436,0.18997068862310504,0.2023028151831824,34.751834319526616,-40.9378777120315,20.20365877712032,-10.173043392504944,-37.27422682445757,57.09990927021693,-9.19210650887573,2.8454260355029555,32.7389349112426,-0.6074694280078899,-22.186211045364885,9.216213017751473,4.341919183656239,58.963370780976106,47.526611420594655,61.70356956765647,26.095318782962746,50.786285089218396,24.77771466906093,21.57850552878881,21.422947606977576,20.102478381862444,33.414686631587834,21.86459089017812,"[-40.9378777120315, 20.203658777120317, -10.173043392504944, -37.27422682445757, 57.09990927021693, -9.19210650887573, 2.8454260355029555, 32.7389349112426, -0.6074694280078899, -22.186211045364885]","[58.963370780976106, 47.526611420594655, 61.70356956765647, 26.095318782962746, 50.7862850892184, 24.77771466906093, 21.578505528788806, 21.422947606977576, 20.102478381862444, 33.414686631587834]","[-40.9378777120315, 20.203658777120317, -10.173043392504944, -37.27422682445757, 57.09990927021693, -9.19210650887573, 2.8454260355029555, 32.7389349112426, -0.6074694280078899, -22.186211045364885]","[58.963370780976106, 47.526611420594655, 61.70356956765647, 26.095318782962746, 50.7862850892184, 24.77771466906093, 21.578505528788806, 21.422947606977576, 20.102478381862444, 33.414686631587834]"
1936,Jazz,194.511655,7.0,0.5075,-17.91816666666667,0.5,0.4588333333333334,-22.880265243998718,6.300746324994888,0.092941694499938,0.07561240576754512,-30.830283403164678,6.6213971533891645,85.219,3.0,0.5915,0.3168130873380242,0.2927386796123097,0.2859864441293797,0.2304852854253971,0.2664053978993455,0.3303310733433196,0.3625246238438627,0.333668158270272,0.3017067163279971,0.3268926517386963,0.3220232834277486,0.2649056357402733,0.2905460240159821,0.2686078023640729,0.29391647188560915,0.2417044114431973,0.26525263809158645,0.30221488927489804,0.3072773048364961,0.3051960744593227,0.2712024538824129,0.29563296134565864,0.30359336289964384,0.2585411293259232,33.145321980932025,-126.92524365916069,50.03545002963127,-5.192566687675755,-21.313805088747227,8.295833364504313,-14.678319596528715,7.341261070914547,4.85116168391831,6.323517391395317,-3.413489946667305,9.58836533500816,5.6710505841021766,52.14255623391622,60.006887738924554,50.40594981798944,31.647381820206693,35.23311654567044,28.289646883495468,24.22058701980403,28.720557016056016,19.04741986413873,19.866134412641003,20.83295957760601,"[-126.92524365916067, 50.03545002963127, -5.192566687675755, -21.313805088747227, 8.295833364504313, -14.678319596528711, 7.341261070914547, 4.85116168391831, 6.323517391395318, -3.413489946667305]","[52.142556233916224, 60.00688773892455, 50.40594981798944, 31.647381820206697, 35.233116545670434, 28.28964688349547, 24.22058701980403, 28.72055701605602, 19.047419864138732, 19.866134412641003]","[-126.92524365916067, 50.03545002963127, -5.192566687675755, -21.313805088747227, 8.295833364504313, -14.678319596528711, 7.341261070914547, 4.85116168391831, 6.323517391395318, -3.413489946667305]","[52.142556233916224, 60.00688773892455, 50.40594981798944, 31.647381820206697, 35.233116545670434, 28.28964688349547, 24.22058701980403, 28.72055701605602, 19.047419864138732, 19.866134412641003]"
1937,Jazz,178.3188457142857,4.714285714285714,0.3438571428571428,-18.37,0.7142857142857143,0.4594285714285715,-23.140649834959092,6.383899287952437,0.07437796835057336,0.05042103032043385,-33.435982227787,7.1263536725486025,114.35142857142851,3.4285714285714284,0.35014285714285714,0.3777554209127398,0.33369122306091226,0.2987659704433709,0.2898001654734117,0.3076002662065957,0.3162142143146427,0.27642531024084804,0.3315861371575561,0.31081362588407874,0.2980583584281737,0.3201797427103079,0.3426308103018015,0.31449281233995596,0.28576299915002723,0.2796555884023811,0.26607841609511,0.2732452657780972,0.29264062208216146,0.24944552866542435,0.2901401905542113,0.2653570712624201,0.2721762827739904,0.2832371669588956,0.29068869128443225,31.97699887796612,-122.67726241001623,28.321222242795844,-1.878375590125964,-12.123118509671253,15.684884396306124,-4.490657222310938,13.499024669943946,-11.531483377022447,4.594682760824654,-6.446684462507688,4.536913366842693,5.855503269215085,51.108933039263036,60.891647509755884,54.17610782159994,35.78619540067035,39.93220701366536,28.803536250632078,24.88677882877501,25.302199604148502,20.86567124432904,22.07202888929152,19.630938653524122,"[-122.67726241001625, 28.321222242795844, -1.8783755901259636, -12.123118509671253, 15.684884396306122, -4.490657222310939, 13.499024669943944, -11.531483377022449, 4.594682760824653, -6.446684462507687]","[51.108933039263036, 60.891647509755884, 54.176107821599935, 35.78619540067035, 39.932207013665355, 28.803536250632078, 24.88677882877501, 25.3021996041485, 20.86567124432904, 22.07202888929152]","[-122.67726241001625, 28.321222242795844, -1.8783755901259636, -12.123118509671253, 15.684884396306122, -4.490657222310939, 13.499024669943944, -11.531483377022449, 4.594682760824653, -6.446684462507687]","[51.108933039263036, 60.891647509755884, 54.176107821599935, 35.78619540067035, 39.932207013665355, 28.803536250632078, 24.88677882877501, 25.3021996041485, 20.86567124432904, 22.07202888929152]"
1939,Jazz,191.22566999999995,8.75,0.34424999999999994,-18.059500000000003,0.5,0.3459999999999999,-22.8420901687348,6.070496036085353,0.08496157021732954,0.06030694862219816,-32.10534695043527,6.293317941146313,92.103,3.125,0.7333749999999998,0.3687469733614037,0.3805603962693305,0.3833802225881773,0.2989544612619787,0.2572995025119435,0.322898506982646,0.3173207919368313,0.3282453661751092,0.3159838655048935,0.35147216276410004,0.4010139559882132,0.4023068383569444,0.264773889716935,0.3000818852404504,0.2928035019090083,0.2742877889987729,0.2455487209968424,0.2875286923800849,0.2666594223640097,0.2811267380024544,0.2740917531190154,0.27550799055277186,0.2988962101620595,0.27763125712518105,32.828223466079876,-118.42348005703778,49.66793169120568,-2.298273900681935,-6.6760266486442985,15.064776061314044,-10.883471647373838,12.203419507104714,-4.293561782149763,6.019167473121665,-6.138718440154584,5.659272400561401,5.36800054470076,59.44533209573168,60.40492388579438,51.43154728538383,35.2731996486665,39.319592460108275,29.376878379769234,24.02247375145496,25.09738918178724,18.69072893805213,21.686893280307746,20.60700744174234,"[-118.42348005703775, 49.66793169120569, -2.298273900681935, -6.6760266486442985, 15.064776061314042, -10.883471647373838, 12.203419507104714, -4.293561782149763, 6.019167473121665, -6.138718440154584]","[59.44533209573168, 60.40492388579438, 51.43154728538383, 35.2731996486665, 39.31959246010827, 29.376878379769234, 24.022473751454957, 25.097389181787236, 18.69072893805213, 21.686893280307746]","[-118.42348005703775, 49.66793169120569, -2.298273900681935, -6.6760266486442985, 15.064776061314042, -10.883471647373838, 12.203419507104714, -4.293561782149763, 6.019167473121665, -6.138718440154584]","[59.44533209573168, 60.40492388579438, 51.43154728538383, 35.2731996486665, 39.31959246010827, 29.376878379769234, 24.022473751454957, 25.097389181787236, 18.69072893805213, 21.686893280307746]"
