year,genre,duration,key,key_confidence,loudness,mode,mode_confidence,segments_loudness_max_mean,segments_loudness_max_std,segments_loudness_max_time_mean,segments_loudness_max_time_std,segments_loudness_start_mean,segments_loudness_start_std,tempo,time_signature,time_signature_confidence,segments_pitches_mean_0,segments_pitches_mean_1,segments_pitches_mean_2,segments_pitches_mean_3,segments_pitches_mean_4,segments_pitches_mean_5,segments_pitches_mean_6,segments_pitches_mean_7,segments_pitches_mean_8,segments_pitches_mean_9,segments_pitches_mean_10,segments_pitches_mean_11,segments_pitches_std_0,segments_pitches_std_1,segments_pitches_std_2,segments_pitches_std_3,segments_pitches_std_4,segments_pitches_std_5,segments_pitches_std_6,segments_pitches_std_7,segments_pitches_std_8,segments_pitches_std_9,segments_pitches_std_10,segments_pitches_std_11,segments_timbre_mean_0,segments_timbre_mean_1,segments_timbre_mean_2,segments_timbre_mean_3,segments_timbre_mean_4,segments_timbre_mean_5,segments_timbre_mean_6,segments_timbre_mean_7,segments_timbre_mean_8,segments_timbre_mean_9,segments_timbre_mean_10,segments_timbre_mean_11,segments_timbre_std_0,segments_timbre_std_1,segments_timbre_std_2,segments_timbre_std_3,segments_timbre_std_4,segments_timbre_std_5,segments_timbre_std_6,segments_timbre_std_7,segments_timbre_std_8,segments_timbre_std_9,segments_timbre_std_10,segments_timbre_std_11,timbre_mean,timbre_std,pitch_mean,pitch_std
1943,Latin,158.09261,6.0,0.63,-15.225,0.0,0.826,-21.034176360225143,7.874876993878027,0.07834281425891182,0.05439834826668672,-26.73197185741088,7.671181221260152,115.29,1.0,0.0,0.2557504690431517,0.5179774859287055,0.2536604127579737,0.13465853658536586,0.2016228893058163,0.19603189493433407,0.4285741088180117,0.17989305816135073,0.2667467166979364,0.3341219512195123,0.1434183864915573,0.3151013133208254,0.24492264664071195,0.3704300115937749,0.2572361962584108,0.1597413003186776,0.2775015954207657,0.2265341214386012,0.3707245487379596,0.16863892232939212,0.2646497235692492,0.3231253251403193,0.1471399743260687,0.34687282282420945,36.04997748592868,-37.53038086303938,97.78979737335823,13.00769606003753,-10.725168855534717,1.5168949343339586,-23.387981238273905,-3.4814709193245768,12.886726078799253,-0.6224953095684804,-0.7944521575984984,1.4220131332082542,7.4865390070067175,62.27877287275332,44.046180620156896,36.05282324435716,34.95026541124835,21.140489615479733,28.8092104327027,17.373569281886034,23.21269920081745,12.766085637692154,13.108338301848304,20.972294485324923,"[-37.53038086303938, 97.78979737335823, 13.00769606003753, -10.725168855534717, 1.5168949343339586, -23.387981238273905, -3.4814709193245768, 12.886726078799251, -0.6224953095684804, -0.7944521575984984]","[62.278772872753315, 44.046180620156896, 36.05282324435716, 34.95026541124835, 21.140489615479737, 28.8092104327027, 17.373569281886034, 23.21269920081745, 12.766085637692152, 13.108338301848304]","[-37.53038086303938, 97.78979737335823, 13.00769606003753, -10.725168855534717, 1.5168949343339586, -23.387981238273905, -3.4814709193245768, 12.886726078799251, -0.6224953095684804, -0.7944521575984984]","[62.278772872753315, 44.046180620156896, 36.05282324435716, 34.95026541124835, 21.140489615479737, 28.8092104327027, 17.373569281886034, 23.21269920081745, 12.766085637692152, 13.108338301848304]"
1951,Latin,233.2294766666666,2.333333333333333,0.335,-9.304333333333334,1.0,0.504,-11.381044438207386,4.348676227260864,0.05167646764818077,0.04606938389237157,-22.05977785632989,6.2704043882955185,116.14933333333336,4.333333333333333,0.6603333333333333,0.6349733042945789,0.5335838094440706,0.4310987679495299,0.2635299522106592,0.3170646744741261,0.3141463578557422,0.30184306149473844,0.44208888040172334,0.3358970467047069,0.3595532773107085,0.3404888205791217,0.2978286360721762,0.3184346346718023,0.2747345105905919,0.27221785005861565,0.1983186694917156,0.2419348311068929,0.24087049381473466,0.2250192107477887,0.31094131166427674,0.25600889702455354,0.26420808162011217,0.26393269057922075,0.2212649567949936,43.68387060678281,4.546643012803516,9.175823729409009,17.739987051568797,-14.626226321688135,5.556645602177234,-16.105444422346658,-2.946345435875521,5.131942779337725,3.072178439909587,2.7356188430242803,7.5025688724589905,4.56248703385236,49.04081341547685,51.340808864517754,46.2246065233479,25.17163851093,35.67929840814338,20.80385966630048,21.637104877512826,22.724800571668876,17.839120692023037,19.500580072921075,18.00850584002229,"[4.546643012803516, 9.17582372940901, 17.739987051568797, -14.626226321688137, 5.556645602177234, -16.105444422346658, -2.9463454358755214, 5.131942779337725, 3.072178439909587, 2.73561884302428]","[49.04081341547684, 51.34080886451776, 46.22460652334791, 25.17163851093, 35.67929840814338, 20.803859666300482, 21.63710487751283, 22.72480057166888, 17.83912069202304, 19.500580072921075]","[4.546643012803516, 9.17582372940901, 17.739987051568797, -14.626226321688137, 5.556645602177234, -16.105444422346658, -2.9463454358755214, 5.131942779337725, 3.072178439909587, 2.73561884302428]","[49.04081341547684, 51.34080886451776, 46.22460652334791, 25.17163851093, 35.67929840814338, 20.803859666300482, 21.63710487751283, 22.72480057166888, 17.83912069202304, 19.500580072921075]"
1954,Latin,187.234812,6.6,0.466,-13.081600000000005,0.2,0.4262000000000002,-16.634943904188226,5.2501679694309775,0.06721408099135623,0.04672352384660797,-25.863882596659394,6.853495229353893,133.54600000000008,2.8,0.2557999999999999,0.4074568438197565,0.39617559463416463,0.3622472676295445,0.2468838823414381,0.3259914706295363,0.27724379861050663,0.3095962628119492,0.3774848080587733,0.33727232462383505,0.4106683753832368,0.2771309962711616,0.2921652696808511,0.3223077338623013,0.3013419112924775,0.3043281916931233,0.22346056731064226,0.284257570740049,0.26073656820363605,0.25147743961861035,0.31114339168428,0.2659615645275727,0.32387956096121656,0.2373278847104593,0.2576455454822272,38.97191136629978,-7.857845205973869,54.189676204569714,14.071470104672466,11.135839938273373,10.207908948784317,-9.995461794203306,-0.3855432943359982,20.137706845615927,3.8473479164000346,-5.242214625826125,7.32853295312305,5.368483033164066,68.52723662854375,60.12556581655858,47.73024120923069,33.615621778699285,34.355960038094764,33.87066659298918,23.9611777993213,31.42839446992765,20.454845630759586,18.924662386043405,23.415732230173806,"[-7.85784520597387, 54.189676204569714, 14.071470104672464, 11.135839938273374, 10.207908948784315, -9.995461794203306, -0.3855432943359982, 20.137706845615924, 3.8473479164000346, -5.242214625826125]","[68.52723662854375, 60.12556581655858, 47.730241209230684, 33.61562177869929, 34.355960038094764, 33.87066659298918, 23.961177799321305, 31.428394469927653, 20.454845630759586, 18.924662386043412]","[-7.85784520597387, 54.189676204569714, 14.071470104672464, 11.135839938273374, 10.207908948784315, -9.995461794203306, -0.3855432943359982, 20.137706845615924, 3.8473479164000346, -5.242214625826125]","[68.52723662854375, 60.12556581655858, 47.730241209230684, 33.61562177869929, 34.355960038094764, 33.87066659298918, 23.961177799321305, 31.428394469927653, 20.454845630759586, 18.924662386043412]"
1958,Latin,197.85097400000004,5.2,0.6202,-10.1764,0.4,0.5494000000000001,-12.246389690200514,4.18011946793283,0.05399735019959962,0.051741440686832514,-23.354611889914327,6.064511406334816,124.33559999999996,2.6,0.2254,0.4244439974099656,0.5053850264775105,0.44697358772044377,0.2592638089071103,0.25474070819179434,0.25443438709145577,0.23815515946828195,0.3558760057735992,0.2674382441167329,0.2934723829126929,0.2576106075873559,0.2165689950392321,0.2912051068983965,0.3249402763248809,0.3259816643447254,0.25217606983519963,0.2344788294997361,0.25730714973376423,0.22132932502304767,0.3164370200933049,0.24902709752580124,0.2670351444823956,0.2447545390869372,0.20821080513530196,42.56020353461943,6.3547082382021625,23.69493713327075,27.438461264344074,-7.297127034772455,10.308595455048346,-7.96592710615391,-14.217647792423762,4.111310612586757,-0.10439106609253704,2.076202195807569,3.5854354720927923,4.514018583379238,55.00647503564544,43.44745165063948,45.20786507416985,29.087723757864275,36.89956305309913,26.639919513866037,22.58514999196678,22.763892926594792,20.47356159752773,21.561150636655956,21.956646396394238,"[6.3547082382021625, 23.694937133270752, 27.438461264344067, -7.297127034772454, 10.308595455048346, -7.96592710615391, -14.21764779242376, 4.111310612586757, -0.10439106609253704, 2.076202195807569]","[55.006475035645444, 43.44745165063948, 45.20786507416986, 29.087723757864275, 36.89956305309913, 26.639919513866037, 22.58514999196678, 22.76389292659479, 20.47356159752773, 21.561150636655952]","[6.3547082382021625, 23.694937133270752, 27.438461264344067, -7.297127034772454, 10.308595455048346, -7.96592710615391, -14.21764779242376, 4.111310612586757, -0.10439106609253704, 2.076202195807569]","[55.006475035645444, 43.44745165063948, 45.20786507416986, 29.087723757864275, 36.89956305309913, 26.639919513866037, 22.58514999196678, 22.76389292659479, 20.47356159752773, 21.561150636655952]"
1959,Latin,228.00934,4.0,0.5890000000000001,-13.220999999999998,1.0,0.5655,-16.052593426667507,5.443444842726241,0.05387779468583801,0.04374443326108407,-23.946260190031737,5.946806222919188,128.05200000000002,4.0,0.2555,0.4131341587661953,0.4379971635380098,0.3865509112694712,0.2683883150098449,0.2991891425448279,0.3946060113654679,0.3757407131795984,0.3899717811271574,0.3149267389796304,0.4076702017335489,0.2264906070224857,0.2339090293105744,0.29854094035400064,0.2603353937834049,0.2726115867169469,0.2463157102182879,0.27625060837972065,0.2762121634228842,0.2504541697387415,0.29004953907583314,0.2550137325785497,0.3354934550887557,0.1955615627643966,0.24064606276498515,39.98704184131787,-0.3335851555219082,-4.4790349652799515,-5.085935031847135,10.298762894760813,-5.388587924015334,-25.444113929354724,-9.746786070645278,-0.12230370884222808,-2.8364548029962235,3.9929123366476857,18.40213540742609,5.24760573468994,48.45555147180745,37.901359139302826,38.4799725540364,26.42180859829547,28.903148531128718,23.566576753233342,22.308394410911873,19.090946043936952,20.398994476622555,16.02630216347502,18.25397551109678,"[-0.3335851555219082, -4.479034965279951, -5.085935031847135, 10.298762894760813, -5.388587924015334, -25.444113929354724, -9.746786070645278, -0.12230370884222808, -2.8364548029962235, 3.9929123366476857]","[48.455551471807446, 37.90135913930283, 38.4799725540364, 26.421808598295467, 28.90314853112872, 23.566576753233345, 22.308394410911873, 19.090946043936952, 20.398994476622555, 16.02630216347502]","[-0.3335851555219082, -4.479034965279951, -5.085935031847135, 10.298762894760813, -5.388587924015334, -25.444113929354724, -9.746786070645278, -0.12230370884222808, -2.8364548029962235, 3.9929123366476857]","[48.455551471807446, 37.90135913930283, 38.4799725540364, 26.421808598295467, 28.90314853112872, 23.566576753233345, 22.308394410911873, 19.090946043936952, 20.398994476622555, 16.02630216347502]"
1960,Latin,192.48281,0.0,0.5795,-8.6865,0.5,0.5265,-11.283049595644707,5.4335300729032685,0.06357052238637391,0.05648457239494364,-22.645300167916627,7.669802242886154,110.918,4.0,0.3135,0.5319131671485796,0.3711794128941899,0.3911089707388333,0.3872631735489893,0.3675667713321885,0.29390806752808635,0.1938505316104938,0.3694062264690823,0.2425201951748441,0.23020076014276705,0.3121597165748021,0.3204157856691064,0.33461374452351955,0.265411200397169,0.2904864248230907,0.2820192011824387,0.2747339931425539,0.2694264412782333,0.17939714605541116,0.332307339600519,0.2273755404518913,0.22131726877298555,0.2660762795011773,0.22068314638716469,43.36247575938979,41.20052312618597,19.47142958043432,18.5051113106533,9.971588193879708,15.767075698021154,-19.863715385078766,-8.551764436688646,0.16839388497334382,2.3341962704436576,-1.3776653319930146,7.440919968525042,5.786065677241781,46.33855854526653,56.0864614176671,51.9965002342401,24.550636077561286,40.666362930362226,23.07047878021306,23.78296295621569,20.07540672496752,20.7777907155483,23.4690154009683,22.64721337018877,"[41.20052312618597, 19.47142958043432, 18.5051113106533, 9.971588193879706, 15.767075698021154, -19.863715385078766, -8.551764436688648, 0.16839388497334382, 2.3341962704436576, -1.3776653319930146]","[46.33855854526653, 56.0864614176671, 51.996500234240095, 24.55063607756129, 40.66636293036223, 23.07047878021306, 23.782962956215687, 20.075406724967518, 20.7777907155483, 23.4690154009683]","[41.20052312618597, 19.47142958043432, 18.5051113106533, 9.971588193879706, 15.767075698021154, -19.863715385078766, -8.551764436688648, 0.16839388497334382, 2.3341962704436576, -1.3776653319930146]","[46.33855854526653, 56.0864614176671, 51.996500234240095, 24.55063607756129, 40.66636293036223, 23.07047878021306, 23.782962956215687, 20.075406724967518, 20.7777907155483, 23.4690154009683]"
1961,Latin,312.00608,2.0,0.818,-13.209,1.0,0.7120000000000001,-16.052277365491648,4.659731986255894,0.07776127087198516,0.07372712002159056,-23.49274768089053,6.5416637697886815,125.78299999999996,4.0,0.6709999999999999,0.21636920222634468,0.2683766233766232,0.38292857142857145,0.2085371057513912,0.33823654916512,0.24387662337662305,0.25426994434137273,0.3123961038961041,0.27849443413729136,0.4779972170686457,0.32108534322820065,0.2621836734693878,0.2453660683030615,0.2698598294348146,0.3467934475577885,0.21584763663513684,0.3178810011182653,0.2798444648038669,0.260658756666448,0.30558235693170704,0.2498119579753937,0.3566198417012693,0.29650834812656,0.2729856731897108,40.135823747680895,-152.6718423005563,87.32220129870136,23.210524118738388,-26.09543042671611,10.461196660482377,-1.6356270871985157,3.0305092764378454,1.8099823747680857,-5.587942486085333,2.7778469387755123,20.597955473098345,5.065435300119404,55.3013426964385,46.03073817279279,39.807481235379306,31.0707980498838,31.26835335371816,23.696998843196983,21.00756024370207,25.94236712780018,15.147843678307593,16.106520804175812,18.407991868850264,"[-152.6718423005563, 87.32220129870136, 23.210524118738388, -26.09543042671611, 10.461196660482377, -1.6356270871985157, 3.0305092764378454, 1.8099823747680857, -5.587942486085333, 2.7778469387755123]","[55.3013426964385, 46.03073817279279, 39.807481235379306, 31.070798049883802, 31.268353353718158, 23.696998843196983, 21.00756024370207, 25.94236712780018, 15.147843678307593, 16.106520804175812]","[-152.6718423005563, 87.32220129870136, 23.210524118738388, -26.09543042671611, 10.461196660482377, -1.6356270871985157, 3.0305092764378454, 1.8099823747680857, -5.587942486085333, 2.7778469387755123]","[55.3013426964385, 46.03073817279279, 39.807481235379306, 31.070798049883802, 31.268353353718158, 23.696998843196983, 21.00756024370207, 25.94236712780018, 15.147843678307593, 16.106520804175812]"
1962,Latin,222.50012000000007,4.6,0.5461999999999999,-11.0058,0.8,0.5532,-13.479952317408696,5.2513807348775,0.05509756000364894,0.03532982669565881,-23.852549806847094,6.681356811565979,156.4418,3.8,0.778,0.495383848766056,0.4131921034153007,0.4203805547766933,0.2522422799560932,0.36963334744882137,0.31377563204902553,0.25953578633767105,0.3738802473651396,0.2754216728594792,0.3480515068396249,0.2569769631224893,0.2855705963403313,0.31044195951718684,0.2566143462635966,0.30890722853106506,0.19211133942124448,0.2700300499229588,0.2445126543790563,0.22517738859460612,0.2976132219394241,0.2380439817569874,0.2983551494554196,0.23913805292942186,0.2413401876254462,41.762450218866746,-1.5333444881612273,49.92908080915431,23.936211017595173,-12.126590356295633,16.24798198785663,-15.461741254248277,-10.879501249757654,5.51773655356567,0.07346334541786798,1.5355113453948497,0.7937868204081366,5.298229893002587,52.19703612440933,44.02268304174815,45.46071497493526,30.493717141458603,35.00943678290717,22.99349371697609,24.085145449720283,23.902204634726854,20.40480845289288,19.184447083659546,19.2627701537785,"[-1.5333444881612273, 49.92908080915431, 23.93621101759517, -12.126590356295631, 16.24798198785663, -15.46174125424828, -10.879501249757654, 5.51773655356567, 0.07346334541786798, 1.5355113453948495]","[52.19703612440933, 44.022683041748145, 45.460714974935264, 30.4937171414586, 35.009436782907166, 22.993493716976086, 24.08514544972028, 23.902204634726854, 20.404808452892876, 19.184447083659546]","[-1.5333444881612273, 49.92908080915431, 23.93621101759517, -12.126590356295631, 16.24798198785663, -15.46174125424828, -10.879501249757654, 5.51773655356567, 0.07346334541786798, 1.5355113453948495]","[52.19703612440933, 44.022683041748145, 45.460714974935264, 30.4937171414586, 35.009436782907166, 22.993493716976086, 24.08514544972028, 23.902204634726854, 20.404808452892876, 19.184447083659546]"
1963,Latin,164.00607749999998,6.75,0.459625,-12.268999999999998,0.625,0.4390000000000001,-15.455288424073801,5.213492019616188,0.05514849306688637,0.03697727857636747,-25.450300138526302,6.35466975465591,152.67512500000004,3.25,0.06525000000000003,0.4092208498913304,0.406644766654574,0.3349466589316683,0.2791253126851045,0.28440689083309423,0.2934117434607438,0.31900470374717144,0.3701261147391017,0.2933203998068437,0.2744546521598683,0.2978593381565398,0.2673506260473926,0.30576510177680144,0.3141042803419309,0.2834092587138489,0.2556900211261906,0.27879629541511913,0.2639705928854721,0.2800167333879553,0.3054633051114473,0.2552851042270197,0.2637865032295356,0.2854756482316557,0.2602653848156827,39.817775101226026,-24.64350318296936,-27.328206495545487,-4.641413360000253,12.502988968542196,4.443540062709913,-8.013407292139728,-14.344455685812653,5.335591260167071,0.5914334707502079,-0.8668150244911206,14.20600392899344,5.163851615203075,50.24884786537774,45.51658617342032,44.91249551076417,30.323471807095324,34.65488964794982,25.72125801065286,25.90306027546589,21.881065029179577,22.86616656463137,18.40460820761599,18.111500459012355,"[-24.643503182969358, -27.328206495545487, -4.641413360000253, 12.502988968542198, 4.443540062709913, -8.013407292139727, -14.344455685812653, 5.335591260167071, 0.5914334707502079, -0.8668150244911206]","[50.24884786537774, 45.516586173420315, 44.91249551076417, 30.323471807095316, 34.65488964794982, 25.721258010652864, 25.90306027546589, 21.88106502917958, 22.86616656463137, 18.40460820761599]","[-24.643503182969358, -27.328206495545487, -4.641413360000253, 12.502988968542198, 4.443540062709913, -8.013407292139727, -14.344455685812653, 5.335591260167071, 0.5914334707502079, -0.8668150244911206]","[50.24884786537774, 45.516586173420315, 44.91249551076417, 30.323471807095316, 34.65488964794982, 25.721258010652864, 25.90306027546589, 21.88106502917958, 22.86616656463137, 18.40460820761599]"
1964,Latin,327.0395450000001,5.75,0.3675,-9.89475,0.75,0.557,-13.057207029264012,5.091903687719736,0.05957251412992408,0.04423918694976742,-21.77047028108536,6.087446142168555,117.4615,4.0,0.192,0.5123060297212685,0.42036745881637533,0.3001855300122341,0.2573896888236486,0.3409490031953093,0.27496376860323685,0.2751815163426274,0.3787396315396643,0.33736050238840304,0.29990640798050183,0.2560094846323494,0.3044822075265938,0.3227562748963185,0.2923179511352157,0.28783360931052115,0.2313819069583857,0.2953916325843092,0.2661339778668525,0.2480369857645796,0.3063161038199656,0.2756741764197597,0.2735131928361892,0.2269098539230282,0.2804987647437357,42.59278894096243,5.843076012022401,-8.691877979138296,-3.2711256912009,-3.227316671137458,-2.0713027170319034,4.368393937233381,-5.592093726134093,0.09494656817572483,-1.2279581363386416,-2.1967636354206195,6.6881628352905365,5.161595683748108,48.611398427667226,43.16320202613553,40.92945285249245,23.68188754825242,29.266900934479107,22.992965288727746,24.23535957340361,17.46822063909189,20.75356817899125,17.258763853017975,14.817089382877949,"[5.843076012022401, -8.691877979138296, -3.2711256912009, -3.227316671137458, -2.0713027170319034, 4.368393937233381, -5.592093726134093, 0.09494656817572483, -1.2279581363386416, -2.1967636354206195]","[48.61139842766723, 43.163202026135544, 40.929452852492446, 23.68188754825242, 29.266900934479107, 22.992965288727742, 24.235359573403613, 17.46822063909189, 20.75356817899125, 17.258763853017978]","[5.843076012022401, -8.691877979138296, -3.2711256912009, -3.227316671137458, -2.0713027170319034, 4.368393937233381, -5.592093726134093, 0.09494656817572483, -1.2279581363386416, -2.1967636354206195]","[48.61139842766723, 43.163202026135544, 40.929452852492446, 23.68188754825242, 29.266900934479107, 22.992965288727742, 24.235359573403613, 17.46822063909189, 20.75356817899125, 17.258763853017978]"
